id,name,level,exp,maxHP,maxMP,accuracy,evasion,speed,boss,summonType,paDamage,maDamage,pdr,mdr,push,hpRecovery,mpRecovery,publicReward,_url,_meta_raw
9420015,NooNoo,15,1500,500000,100,1000,25,-30,,0,,,,,,2000,,,https://maplestory.io/api/GMS/83/mob/9420015,"{""isBodyAttack"": true, ""level"": 15, ""maxHP"": 500000, ""maxMP"": 100, ""speed"": -30, ""physicalDamage"": 20, ""physicalDefense"": 300, ""magicDamage"": 20, ""magicDefense"": 300, ""accuracy"": 1000, ""evasion"": 25, ""exp"": 1500, ""isUndead"": false, ""minimumPushDamage"": 3000, ""hpRecovery"": 2000, ""summonType"": 0, ""revivesMonsterId"": [], ""isBoss"": true, ""removeAfterTime"": 1500}"
9420500,Stopnow,28,50,700,50,60,10,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420500,"{""isBodyAttack"": true, ""level"": 28, ""maxHP"": 700, ""maxMP"": 50, ""speed"": -20, ""physicalDamage"": 100, ""physicalDefense"": 35, ""magicDamage"": 0, ""magicDefense"": 70, ""accuracy"": 60, ""evasion"": 10, ""exp"": 50, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9420501,Freezer,38,80,1900,10,85,18,-14,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420501,"{""isBodyAttack"": true, ""level"": 38, ""maxHP"": 1900, ""maxMP"": 10, ""speed"": -14, ""physicalDamage"": 125, ""physicalDefense"": 100, ""magicDamage"": 0, ""magicDefense"": 200, ""accuracy"": 85, ""evasion"": 18, ""exp"": 80, ""isUndead"": false, ""minimumPushDamage"": 1, ""elementalAttributes"": ""F3"", ""summonType"": 1, ""revivesMonsterId"": []}"
9420502,Biner,18,30,280,30,50,5,-30,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420502,"{""isBodyAttack"": true, ""level"": 18, ""maxHP"": 280, ""maxMP"": 30, ""speed"": -30, ""physicalDamage"": 85, ""physicalDefense"": 30, ""magicDamage"": 0, ""magicDefense"": 10, ""accuracy"": 50, ""evasion"": 5, ""exp"": 30, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9420503,Nospeed,33,60,1000,60,60,10,-15,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420503,"{""isBodyAttack"": true, ""level"": 33, ""maxHP"": 1000, ""maxMP"": 60, ""speed"": -15, ""physicalDamage"": 110, ""physicalDefense"": 40, ""magicDamage"": 0, ""magicDefense"": 40, ""accuracy"": 60, ""evasion"": 10, ""exp"": 60, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9420504,Tippo Red,50,130,2900,80,130,20,-5,,1,,,,,,50,,,https://maplestory.io/api/GMS/83/mob/9420504,"{""isBodyAttack"": true, ""level"": 50, ""maxHP"": 2900, ""maxMP"": 80, ""speed"": -5, ""physicalDamage"": 155, ""physicalDefense"": 180, ""magicDamage"": 0, ""magicDefense"": 180, ""accuracy"": 130, ""evasion"": 20, ""exp"": 130, ""isUndead"": false, ""minimumPushDamage"": 300, ""hpRecovery"": 50, ""elementalAttributes"": ""I3"", ""summonType"": 1, ""revivesMonsterId"": []}"
9420505,Tippo Blue,53,140,3200,100,75,18,-10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420505,"{""isBodyAttack"": true, ""level"": 53, ""maxHP"": 3200, ""maxMP"": 100, ""speed"": -10, ""physicalDamage"": 160, ""physicalDefense"": 110, ""magicDamage"": 0, ""magicDefense"": 150, ""accuracy"": 75, ""evasion"": 18, ""exp"": 140, ""isUndead"": false, ""minimumPushDamage"": 500, ""elementalAttributes"": ""F3"", ""summonType"": 1, ""revivesMonsterId"": []}"
9420506,Batoo,23,40,450,50,50,8,,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420506,"{""isBodyAttack"": true, ""level"": 23, ""maxHP"": 450, ""maxMP"": 50, ""flySpeed"": 5, ""physicalDamage"": 95, ""physicalDefense"": 20, ""magicDamage"": 0, ""magicDefense"": 30, ""accuracy"": 50, ""evasion"": 8, ""exp"": 40, ""isUndead"": false, ""minimumPushDamage"": 1, ""summonType"": 1, ""revivesMonsterId"": []}"
9420507,Trucker,48,160,3000,50,150,20,5,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420507,"{""isBodyAttack"": true, ""level"": 48, ""maxHP"": 3000, ""maxMP"": 50, ""speed"": 5, ""physicalDamage"": 180, ""physicalDefense"": 120, ""magicDamage"": 0, ""magicDefense"": 150, ""accuracy"": 150, ""evasion"": 20, ""exp"": 160, ""isUndead"": false, ""minimumPushDamage"": 400, ""elementalAttributes"": ""L3"", ""summonType"": 1, ""revivesMonsterId"": []}"
9420508,Octobunny,43,120,2150,60,100,18,5,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420508,"{""isBodyAttack"": true, ""level"": 43, ""maxHP"": 2150, ""maxMP"": 60, ""speed"": 5, ""physicalDamage"": 100, ""physicalDefense"": 400, ""magicDamage"": 0, ""magicDefense"": 400, ""accuracy"": 100, ""evasion"": 18, ""exp"": 120, ""isUndead"": false, ""minimumPushDamage"": 100, ""elementalAttributes"": ""S3"", ""summonType"": 1, ""revivesMonsterId"": []}"
9420509,Pac Pinky,58,200,5000,150,70,18,-10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420509,"{""isBodyAttack"": true, ""level"": 58, ""maxHP"": 5000, ""maxMP"": 150, ""speed"": -10, ""physicalDamage"": 180, ""physicalDefense"": 160, ""magicDamage"": 0, ""magicDefense"": 200, ""accuracy"": 70, ""evasion"": 18, ""exp"": 200, ""isUndead"": true, ""minimumPushDamage"": 1000, ""elementalAttributes"": ""H3"", ""summonType"": 1, ""revivesMonsterId"": []}"
9420510,Slimy,63,250,5800,100,100,20,-5,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420510,"{""isBodyAttack"": true, ""level"": 63, ""maxHP"": 5800, ""maxMP"": 100, ""speed"": -5, ""physicalDamage"": 200, ""physicalDefense"": 190, ""magicDamage"": 0, ""magicDefense"": 150, ""accuracy"": 100, ""evasion"": 20, ""exp"": 250, ""isUndead"": true, ""minimumPushDamage"": 1300, ""elementalAttributes"": ""H3L3"", ""summonType"": 1, ""revivesMonsterId"": []}"
9420511,Selkie Jr.,60,220,5500,120,150,22,-6,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420511,"{""isBodyAttack"": true, ""level"": 60, ""maxHP"": 5500, ""maxMP"": 120, ""speed"": -6, ""physicalDamage"": 200, ""physicalDefense"": 190, ""magicDamage"": 220, ""magicDefense"": 220, ""accuracy"": 150, ""evasion"": 22, ""exp"": 220, ""isUndead"": true, ""minimumPushDamage"": 1000, ""elementalAttributes"": ""F3"", ""summonType"": 1, ""revivesMonsterId"": []}"
9420512,Mr. Anchor,68,275,11500,100,140,27,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420512,"{""isBodyAttack"": true, ""level"": 68, ""maxHP"": 11500, ""maxMP"": 100, ""speed"": -20, ""physicalDamage"": 220, ""physicalDefense"": 220, ""magicDamage"": 220, ""magicDefense"": 250, ""accuracy"": 140, ""evasion"": 27, ""exp"": 275, ""isUndead"": true, ""minimumPushDamage"": 1500, ""summonType"": 1, ""revivesMonsterId"": []}"
9420513,Capt. Latanica,100,210000,2000000,100000,160,12,0,,1,,,,,,5000,10000,,https://maplestory.io/api/GMS/83/mob/9420513,"{""isBodyAttack"": true, ""level"": 100, ""maxHP"": 2000000, ""maxMP"": 100000, ""speed"": 0, ""physicalDamage"": 500, ""physicalDefense"": 700, ""magicDamage"": 700, ""magicDefense"": 900, ""accuracy"": 160, ""evasion"": 12, ""exp"": 210000, ""isUndead"": false, ""minimumPushDamage"": 10000, ""hpRecovery"": 5000, ""mpRecovery"": 10000, ""summonType"": 1, ""hpTagColor"": 4, ""hpTagBackgroundColor"": 5, ""revivesMonsterId"": [], ""isBoss"": true, ""isAutoAggro"": true}"
9420527,Chlorotrap,45,132,2600,115,160,18,-30,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420527,"{""isBodyAttack"": true, ""level"": 45, ""maxHP"": 2600, ""maxMP"": 115, ""speed"": -30, ""physicalDamage"": 140, ""physicalDefense"": 160, ""magicDamage"": 0, ""magicDefense"": 180, ""accuracy"": 160, ""evasion"": 18, ""exp"": 132, ""isUndead"": false, ""minimumPushDamage"": 100, ""summonType"": 1, ""revivesMonsterId"": []}"
9420528,Emo Slime,47,135,2850,50,150,24,-40,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420528,"{""isBodyAttack"": true, ""level"": 47, ""maxHP"": 2850, ""maxMP"": 50, ""speed"": -40, ""physicalDamage"": 150, ""physicalDefense"": 140, ""magicDamage"": 140, ""magicDefense"": 180, ""accuracy"": 150, ""evasion"": 24, ""exp"": 135, ""isUndead"": false, ""minimumPushDamage"": 280, ""summonType"": 1, ""revivesMonsterId"": []}"
9420529,Dark Fission,52,172,3700,150,120,20,-10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420529,"{""isBodyAttack"": true, ""level"": 52, ""maxHP"": 3700, ""maxMP"": 150, ""speed"": -10, ""physicalDamage"": 155, ""physicalDefense"": 120, ""magicDamage"": 170, ""magicDefense"": 255, ""accuracy"": 120, ""evasion"": 20, ""exp"": 172, ""isUndead"": false, ""minimumPushDamage"": 550, ""summonType"": 1, ""revivesMonsterId"": []}"
9420530,Oly Oly,56,185,4600,110,130,22,-10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420530,"{""isBodyAttack"": true, ""level"": 56, ""maxHP"": 4600, ""maxMP"": 110, ""speed"": -10, ""physicalDamage"": 155, ""physicalDefense"": 170, ""magicDamage"": 0, ""magicDefense"": 180, ""accuracy"": 130, ""evasion"": 22, ""exp"": 185, ""isUndead"": false, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": []}"
9420531,Scaredy Scarlion,59,220,5800,200,130,25,-30,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420531,"{""isBodyAttack"": true, ""level"": 59, ""maxHP"": 5800, ""maxMP"": 200, ""speed"": -30, ""physicalDamage"": 210, ""physicalDefense"": 180, ""magicDamage"": 200, ""magicDefense"": 200, ""accuracy"": 130, ""evasion"": 25, ""exp"": 220, ""isUndead"": false, ""minimumPushDamage"": 1000, ""summonType"": 1, ""revivesMonsterId"": []}"
9420532,Ratatula,59,210,6200,150,100,20,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420532,"{""isBodyAttack"": true, ""level"": 59, ""maxHP"": 6200, ""maxMP"": 150, ""speed"": 0, ""physicalDamage"": 210, ""physicalDefense"": 220, ""magicDamage"": 220, ""magicDefense"": 190, ""accuracy"": 100, ""evasion"": 20, ""exp"": 210, ""isUndead"": false, ""minimumPushDamage"": 1100, ""summonType"": 1, ""revivesMonsterId"": []}"
9420533,Rodeo,61,235,6000,150,110,28,-10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420533,"{""isBodyAttack"": true, ""level"": 61, ""maxHP"": 6000, ""maxMP"": 150, ""speed"": -10, ""physicalDamage"": 220, ""physicalDefense"": 220, ""magicDamage"": 50, ""magicDefense"": 230, ""accuracy"": 110, ""evasion"": 28, ""exp"": 235, ""isUndead"": false, ""minimumPushDamage"": 1300, ""elementalAttributes"": ""F2I3"", ""summonType"": 1, ""revivesMonsterId"": []}"
9420534,Charmer,65,255,9800,100,130,24,-50,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420534,"{""isBodyAttack"": true, ""level"": 65, ""maxHP"": 9800, ""maxMP"": 100, ""speed"": -50, ""physicalDamage"": 180, ""physicalDefense"": 180, ""magicDamage"": 230, ""magicDefense"": 240, ""accuracy"": 130, ""evasion"": 24, ""exp"": 255, ""isUndead"": false, ""minimumPushDamage"": 1200, ""elementalAttributes"": ""I3"", ""summonType"": 1, ""revivesMonsterId"": []}"
9420535,Jester Scarlion,68,270,12000,180,160,27,20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420535,"{""isBodyAttack"": true, ""level"": 68, ""maxHP"": 12000, ""maxMP"": 180, ""speed"": 20, ""physicalDamage"": 230, ""physicalDefense"": 200, ""magicDamage"": 210, ""magicDefense"": 220, ""accuracy"": 160, ""evasion"": 27, ""exp"": 270, ""isUndead"": false, ""minimumPushDamage"": 1000, ""summonType"": 1, ""revivesMonsterId"": []}"
9420536,Froscola,72,300,15200,100,172,25,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420536,"{""isBodyAttack"": true, ""level"": 72, ""maxHP"": 15200, ""maxMP"": 100, ""speed"": -20, ""physicalDamage"": 270, ""physicalDefense"": 320, ""magicDamage"": 320, ""magicDefense"": 260, ""accuracy"": 172, ""evasion"": 25, ""exp"": 300, ""isUndead"": false, ""minimumPushDamage"": 2000, ""elementalAttributes"": ""S2"", ""summonType"": 1, ""revivesMonsterId"": []}"
9420537,Yabber Doo,75,352,15800,130,120,25,5,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420537,"{""isBodyAttack"": true, ""level"": 75, ""maxHP"": 15800, ""maxMP"": 130, ""speed"": 5, ""physicalDamage"": 270, ""physicalDefense"": 250, ""magicDamage"": 320, ""magicDefense"": 250, ""accuracy"": 120, ""evasion"": 25, ""exp"": 352, ""isUndead"": false, ""minimumPushDamage"": 1500, ""summonType"": 1, ""revivesMonsterId"": []}"
9420538,Booper Scarlion,82,1250,28000,200,150,29,-10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420538,"{""isBodyAttack"": true, ""level"": 82, ""maxHP"": 28000, ""maxMP"": 200, ""speed"": -10, ""physicalDamage"": 360, ""physicalDefense"": 680, ""magicDamage"": 400, ""magicDefense"": 480, ""accuracy"": 150, ""evasion"": 29, ""exp"": 1250, ""isUndead"": false, ""minimumPushDamage"": 1500, ""elementalAttributes"": ""F3S3"", ""summonType"": 1, ""revivesMonsterId"": []}"
9420539,Vikerola,87,2000,36000,150,160,26,-10,,0,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420539,"{""isBodyAttack"": true, ""level"": 87, ""maxHP"": 36000, ""maxMP"": 150, ""speed"": -10, ""physicalDamage"": 388, ""physicalDefense"": 820, ""magicDamage"": 430, ""magicDefense"": 465, ""accuracy"": 160, ""evasion"": 26, ""exp"": 2000, ""isUndead"": false, ""minimumPushDamage"": 3700, ""elementalAttributes"": ""F3L3"", ""summonType"": 0, ""revivesMonsterId"": []}"
9420540,Gallopera,94,2500,43000,150,198,37,15,,0,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420540,"{""isBodyAttack"": true, ""level"": 94, ""maxHP"": 43000, ""maxMP"": 150, ""speed"": 15, ""physicalDamage"": 430, ""physicalDefense"": 820, ""magicDamage"": 460, ""magicDefense"": 540, ""accuracy"": 198, ""evasion"": 37, ""exp"": 2500, ""isUndead"": false, ""minimumPushDamage"": 4000, ""elementalAttributes"": ""H3"", ""summonType"": 0, ""revivesMonsterId"": []}"
9420541,Targa,140,0,10,10,180,10,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420541,"{""isBodyAttack"": true, ""level"": 140, ""maxHP"": 10, ""maxMP"": 10, ""speed"": 0, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 180, ""evasion"": 10, ""exp"": 0, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": [], ""isBoss"": true, ""removeAfterTime"": 2}"
9420542,Targa,80,268800,60000000,3600,50,4,-20,,1,,,,,,2000,100,,https://maplestory.io/api/GMS/83/mob/9420542,"{""isBodyAttack"": true, ""level"": 80, ""maxHP"": 60000000, ""maxMP"": 3600, ""speed"": -20, ""physicalDamage"": 196, ""physicalDefense"": 114, ""magicDamage"": 112, ""magicDefense"": 204, ""accuracy"": 50, ""evasion"": 4, ""exp"": 268800, ""minimumPushDamage"": 10000, ""hpRecovery"": 2000, ""mpRecovery"": 100, ""elementalAttributes"": ""F2I3S1"", ""summonType"": 1, ""hpTagColor"": 4, ""hpTagBackgroundColor"": 5, ""revivesMonsterId"": [], ""isBoss"": true}"
9420543,Angry Targa,100,403200,90000000,5400,75,6,-20,,1,,,,,,3000,150,,https://maplestory.io/api/GMS/83/mob/9420543,"{""isBodyAttack"": true, ""level"": 100, ""maxHP"": 90000000, ""maxMP"": 5400, ""speed"": -20, ""physicalDamage"": 294, ""physicalDefense"": 171, ""magicDamage"": 168, ""magicDefense"": 306, ""accuracy"": 75, ""evasion"": 6, ""exp"": 403200, ""minimumPushDamage"": 15000, ""hpRecovery"": 3000, ""mpRecovery"": 150, ""elementalAttributes"": ""F2I3S1"", ""summonType"": 1, ""hpTagColor"": 2, ""hpTagBackgroundColor"": 5, ""revivesMonsterId"": [], ""isBoss"": true}"
9420544,Furious Targa,140,1344000,150000000,9000,250,20,-20,,1,,,,,,10000,500,TRUE,https://maplestory.io/api/GMS/83/mob/9420544,"{""isBodyAttack"": true, ""level"": 140, ""maxHP"": 150000000, ""maxMP"": 9000, ""speed"": -20, ""physicalDamage"": 980, ""physicalDefense"": 570, ""magicDamage"": 560, ""magicDefense"": 1020, ""accuracy"": 250, ""evasion"": 20, ""exp"": 1344000, ""minimumPushDamage"": 50000, ""hpRecovery"": 10000, ""mpRecovery"": 500, ""elementalAttributes"": ""F2I3S1"", ""summonType"": 1, ""hpTagColor"": 1, ""hpTagBackgroundColor"": 5, ""revivesMonsterId"": [], ""isBoss"": true, ""isAutoAggro"": true, ""publicReward"": true, ""explosiveReward"": true}"
9420545,Ratatula,59,0,6200,150,100,20,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420545,"{""isBodyAttack"": true, ""level"": 59, ""maxHP"": 6200, ""maxMP"": 150, ""speed"": 0, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 100, ""evasion"": 20, ""exp"": 0, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": [], ""removeAfterTime"": 1, ""hideName"": true}"
9420546,Scarlion Boss,140,0,10,10,180,10,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420546,"{""isBodyAttack"": true, ""level"": 140, ""maxHP"": 10, ""maxMP"": 10, ""speed"": 0, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 180, ""evasion"": 10, ""exp"": 0, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": [], ""isBoss"": true, ""removeAfterTime"": 2}"
9420547,Scarlion Boss,80,268800,60000000,3600,50,4,-20,,1,,,,,,2000,100,,https://maplestory.io/api/GMS/83/mob/9420547,"{""isBodyAttack"": true, ""level"": 80, ""maxHP"": 60000000, ""maxMP"": 3600, ""speed"": -20, ""physicalDamage"": 196, ""physicalDefense"": 114, ""magicDamage"": 112, ""magicDefense"": 204, ""accuracy"": 50, ""evasion"": 4, ""exp"": 268800, ""minimumPushDamage"": 10000, ""hpRecovery"": 2000, ""mpRecovery"": 100, ""elementalAttributes"": ""I2L2F3"", ""summonType"": 1, ""hpTagColor"": 4, ""hpTagBackgroundColor"": 5, ""revivesMonsterId"": [], ""isBoss"": true}"
9420548,Angry Scarlion Boss,100,403200,90000000,5400,75,6,-20,,1,,,,,,3000,150,,https://maplestory.io/api/GMS/83/mob/9420548,"{""isBodyAttack"": true, ""level"": 100, ""maxHP"": 90000000, ""maxMP"": 5400, ""speed"": -20, ""physicalDamage"": 294, ""physicalDefense"": 171, ""magicDamage"": 168, ""magicDefense"": 306, ""accuracy"": 75, ""evasion"": 6, ""exp"": 403200, ""minimumPushDamage"": 15000, ""hpRecovery"": 3000, ""mpRecovery"": 150, ""elementalAttributes"": ""I2L2F3"", ""summonType"": 1, ""hpTagColor"": 2, ""hpTagBackgroundColor"": 5, ""revivesMonsterId"": [], ""isBoss"": true}"
9420549,Furious Scarlion Boss,140,1344000,150000000,9000,250,20,-20,,1,,,,,,10000,500,TRUE,https://maplestory.io/api/GMS/83/mob/9420549,"{""isBodyAttack"": true, ""level"": 140, ""maxHP"": 150000000, ""maxMP"": 9000, ""speed"": -20, ""physicalDamage"": 980, ""physicalDefense"": 570, ""magicDamage"": 560, ""magicDefense"": 1020, ""accuracy"": 250, ""evasion"": 20, ""exp"": 1344000, ""minimumPushDamage"": 50000, ""hpRecovery"": 10000, ""mpRecovery"": 500, ""elementalAttributes"": ""I2L2F3"", ""summonType"": 1, ""hpTagColor"": 1, ""hpTagBackgroundColor"": 5, ""revivesMonsterId"": [], ""isBoss"": true, ""isAutoAggro"": true, ""publicReward"": true, ""explosiveReward"": true}"
9420550,Scaredy Scarlion,59,0,5800,200,130,25,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9420550,"{""isBodyAttack"": true, ""level"": 59, ""maxHP"": 5800, ""maxMP"": 200, ""speed"": 0, ""physicalDamage"": 0, ""physicalDefense"": 0, ""magicDamage"": 0, ""magicDefense"": 0, ""accuracy"": 130, ""evasion"": 25, ""exp"": 0, ""minimumPushDamage"": 0, ""summonType"": 1, ""revivesMonsterId"": [], ""removeAfterTime"": 1, ""hideName"": true}"
9500000,Making a wish to full moon,1,0,100000,100000,250,12,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9500000,"{""isBodyAttack"": true, ""level"": 1, ""maxHP"": 100000, ""maxMP"": 100000, ""speed"": 0, ""physicalDamage"": 1000, ""physicalDefense"": 1000, ""magicDamage"": 1000, ""magicDefense"": 1000, ""accuracy"": 250, ""evasion"": 12, ""exp"": 0, ""minimumPushDamage"": 20000, ""summonType"": 1, ""revivesMonsterId"": [], ""isBoss"": true, ""removeAfterTime"": 10}"
9500001,Making a wish to the full moon,1,0,100000,100000,250,12,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9500001,"{""isBodyAttack"": true, ""level"": 1, ""maxHP"": 100000, ""maxMP"": 100000, ""speed"": 0, ""physicalDamage"": 1000, ""physicalDefense"": 1000, ""magicDamage"": 1000, ""magicDefense"": 1000, ""accuracy"": 250, ""evasion"": 12, ""exp"": 0, ""minimumPushDamage"": 20000, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 9500000, ""isBoss"": true, ""removeAfterTime"": 10}"
9500002,Making a wish to the full moon,1,0,100000,100000,250,12,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9500002,"{""isBodyAttack"": true, ""level"": 1, ""maxHP"": 100000, ""maxMP"": 100000, ""speed"": 0, ""physicalDamage"": 1000, ""physicalDefense"": 1000, ""magicDamage"": 1000, ""magicDefense"": 1000, ""accuracy"": 250, ""evasion"": 12, ""exp"": 0, ""minimumPushDamage"": 20000, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 9500000, ""isBoss"": true, ""removeAfterTime"": 10}"
9500003,Making a wish to the full moon,1,0,100000,100000,250,12,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9500003,"{""isBodyAttack"": true, ""level"": 1, ""maxHP"": 100000, ""maxMP"": 100000, ""speed"": 0, ""physicalDamage"": 1000, ""physicalDefense"": 1000, ""magicDamage"": 1000, ""magicDefense"": 1000, ""accuracy"": 250, ""evasion"": 12, ""exp"": 0, ""minimumPushDamage"": 20000, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 9500000, ""isBoss"": true, ""removeAfterTime"": 10}"
9500004,Making a wish to the full moon,1,0,100000,100000,250,12,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9500004,"{""isBodyAttack"": true, ""level"": 1, ""maxHP"": 100000, ""maxMP"": 100000, ""speed"": 0, ""physicalDamage"": 1000, ""physicalDefense"": 1000, ""magicDamage"": 1000, ""magicDefense"": 1000, ""accuracy"": 250, ""evasion"": 12, ""exp"": 0, ""minimumPushDamage"": 20000, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 9500000, ""isBoss"": true, ""removeAfterTime"": 10}"
9500005,Making a wish to the full moon,1,0,100000,100000,250,12,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/9500005,"{""isBodyAttack"": true, ""level"": 1, ""maxHP"": 100000, ""maxMP"": 100000, ""speed"": 0, ""physicalDamage"": 1000, ""physicalDefense"": 1000, ""magicDamage"": 1000, ""magicDefense"": 1000, ""accuracy"": 250, ""evasion"": 12, ""exp"": 0, ""minimumPushDamage"": 20000, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 9500000, ""isBoss"": true, ""removeAfterTime"": 10}"
